Time Serie,AUSTRALIA - AUSTRALIAN DOLLAR/US$,EURO AREA - EURO/US$,NEW ZEALAND - NEW ZELAND DOLLAR/US$,UNITED KINGDOM - UNITED KINGDOM POUND/US$,BRAZIL - REAL/US$,CANADA - CANADIAN DOLLAR/US$,CHINA - YUAN/US$,HONG KONG - HONG KONG DOLLAR/US$,INDIA - INDIAN RUPEE/US$,KOREA - WON/US$,MEXICO - MEXICAN PESO/US$,SOUTH AFRICA - RAND/US$,SINGAPORE - SINGAPORE DOLLAR/US$,DENMARK - DANISH KRONE/US$,JAPAN - YEN/US$,MALAYSIA - RINGGIT/US$,NORWAY - NORWEGIAN KRONE/US$,SWEDEN - KRONA/US$,SRI LANKA - SRI LANKAN RUPEE/US$,SWITZERLAND - FRANC/US$,TAIWAN - NEW TAIWAN DOLLAR/US$,THAILAND - BAHT/US$
2000-01-20,-0.007200000000000095,-0.0017000000000000348,0.008700000000000152,-0.0035999999999999366,-0.014499999999999957,-0.0043000000000001926,-0.0002999999999993008,-0.000300000000000189,0.0,-8.0,-0.009999999999999787,-0.014000000000000234,0.0012000000000000899,-0.022499999999999964,0.060000000000002274,0.0,-0.022999999999999687,-0.019000000000000128,-0.25,-0.0050000000000001155,0.0,-0.11999999999999744
2000-01-21,0.010099999999999998,0.0031999999999999806,0.010599999999999943,0.0011999999999999789,0.0015000000000000568,-0.006399999999999961,9.999999999976694e-05,-0.0002999999999993008,0.0,2.0,0.0389999999999997,0.02800000000000047,0.0044999999999999485,0.029499999999999638,-0.4900000000000091,0.0,0.021999999999999353,0.025000000000000355,0.3499999999999943,0.005800000000000027,0.0,-0.05000000000000426
2000-01-24,0.017800000000000038,0.008000000000000007,0.016699999999999937,-0.0006000000000000449,-0.01200000000000001,-0.0020000000000000018,-0.000600000000000378,0.0002999999999993008,0.01999999999999602,-3.5,0.038000000000000256,0.03950000000000031,0.0015000000000000568,0.05550000000000033,0.5600000000000023,0.0,0.027000000000000135,0.032999999999999474,-0.3499999999999943,0.011700000000000044,0.0,0.07000000000000028
2000-01-25,0.0004999999999999449,-0.0021999999999999797,-0.0026999999999999247,0.0014000000000000679,0.01200000000000001,-0.0010999999999998789,-0.0002999999999993008,0.0005000000000006111,-0.02999999999999403,2.5,0.040000000000000924,-0.0058000000000006935,0.0041999999999999815,-0.016000000000000014,0.3500000000000085,0.0,0.009999999999999787,-0.004999999999999005,0.5,-0.0004999999999999449,0.0,-0.02999999999999403
2000-01-26,0.008700000000000152,0.0030000000000000027,0.0030999999999998806,0.0031999999999999806,0.0009999999999998899,-0.001000000000000112,-0.0004000000000008441,0.0004999999999997229,0.05999999999999517,0.7999999999999545,-0.007500000000000284,0.01330000000000009,0.008299999999999974,0.020999999999999908,-0.020000000000010232,0.0,0.031500000000001194,0.007499999999998508,-0.04999999999999716,0.0017000000000000348,0.0,0.20999999999999375
2000-01-27,-0.010600000000000165,0.0122000000000001,-0.0046999999999999265,0.0011999999999999789,-0.0009999999999998899,-0.0028999999999999027,9.999999999976694e-05,0.0,-0.01999999999999602,-2.7999999999999545,0.0024999999999995026,0.05200000000000049,-0.0020000000000000018,0.09200000000000053,-0.9399999999999977,0.0,0.08000000000000007,0.08650000000000091,0.04999999999999716,0.021499999999999853,-0.020000000000003126,-0.01999999999999602
2000-01-28,0.06950000000000012,0.0129999999999999,0.08179999999999987,0.005800000000000027,0.010000000000000009,0.014499999999999957,-0.00019999999999953388,-0.0004999999999997229,0.01999999999999602,-4.0,0.06099999999999994,0.13049999999999962,0.016999999999999904,0.09149999999999991,2.240000000000009,0.0,0.12249999999999872,0.20500000000000007,-0.4000000000000057,0.016800000000000148,-0.0799999999999983,0.18999999999999773
2000-01-31,-0.029300000000000104,0.0007999999999999119,-0.034399999999999764,0.0010999999999999899,0.01200000000000001,0.0021999999999999797,-0.0004000000000008441,0.0009999999999994458,0.0,3.0,0.05900000000000105,-0.04499999999999993,-0.008999999999999897,0.016499999999999737,0.1799999999999926,0.0,0.031000000000000583,-0.005000000000000782,0.45000000000000284,0.0009999999999998899,0.0,-0.10000000000000142
2000-02-01,0.016599999999999948,0.0027000000000001467,0.020199999999999996,0.0011999999999999789,-0.007000000000000117,-0.004899999999999904,-0.0002999999999993008,-0.0002999999999993008,-0.030000000000001137,3.0,-0.04300000000000104,-0.03249999999999975,-0.0020000000000000018,0.011499999999999844,0.3400000000000034,0.0,-0.02400000000000091,-0.04699999999999882,0.04999999999999716,0.0044999999999999485,1.0,-0.03999999999999915
2000-02-02,-0.011199999999999877,-0.0038000000000000256,0.0023999999999997357,0.0035000000000000586,-0.010000000000000009,-0.0033000000000000806,-9.999999999976694e-05,-0.00020000000000042206,0.030000000000001137,4.0,-0.02200000000000024,0.0024999999999995026,-0.000500000000000167,-0.022999999999999687,0.730000000000004,0.0,-0.0519999999999996,-0.0600000000000005,-0.29999999999999716,-0.0038000000000000256,-0.9499999999999993,0.14000000000000057
2000-02-03,-0.006599999999999939,-0.012399999999999967,-0.02829999999999977,0.0012999999999999678,-0.010000000000000009,-0.0018000000000000238,0.0007999999999999119,0.000700000000000145,0.0,-0.5,-0.0649999999999995,-0.024999999999999467,-0.006000000000000005,-0.10150000000000059,-0.480000000000004,0.0,-0.06700000000000017,-0.13100000000000023,0.29999999999999716,-0.024699999999999944,0.0,-0.05999999999999517
2000-02-04,0.017799999999999816,0.013199999999999878,0.015099999999999891,0.0042999999999999705,-0.0020000000000000018,0.0050000000000001155,0.000700000000000145,-0.00020000000000042206,0.0,-0.5,-0.028999999999999915,0.028499999999999304,0.000500000000000167,0.10600000000000076,-0.37999999999999545,0.0,0.1120000000000001,0.0860000000000003,0.0,0.021500000000000075,0.0,-0.04000000000000625
2000-02-07,-0.006000000000000005,-0.0023999999999999577,-0.0024999999999999467,0.0,-0.0029999999999998916,-0.001000000000000112,0.0,0.001000000000000334,-0.00999999999999801,-0.40000000000009095,-0.04499999999999993,0.0045000000000001705,0.0027999999999999137,-0.017000000000000348,1.2099999999999937,0.0,-0.010999999999999233,-0.0030000000000001137,-0.04999999999999716,-0.0043999999999999595,0.0,0.20000000000000284
2000-02-08,-0.0033999999999998476,-0.008199999999999985,-0.0015999999999998238,-0.007399999999999962,-0.0050000000000001155,0.0016000000000000458,0.0,-0.001100000000000101,-0.00999999999999801,-0.09999999999990905,-0.034000000000000696,0.008500000000000618,0.001000000000000112,-0.06350000000000033,0.8400000000000034,0.0,-0.0754999999999999,-0.0649999999999995,0.09999999999999432,-0.012499999999999956,-0.05000000000000071,-0.10999999999999943
2000-02-09,0.0019000000000000128,-0.005300000000000082,0.008199999999999985,-0.00039999999999995595,0.0050000000000001155,-0.0030000000000001137,0.0,9.999999999976694e-05,0.01999999999999602,-5.5,-0.0030000000000001137,0.020999999999999908,-0.0050000000000001155,-0.04150000000000009,-0.480000000000004,0.0,-0.03850000000000087,-0.051000000000000156,0.0,-0.006900000000000128,-0.10000000000000142,-0.09000000000000341
2000-02-10,0.006299999999999972,0.0050000000000001155,-0.006200000000000205,0.0022999999999999687,0.0,0.005700000000000038,0.0,0.001000000000000334,-0.07000000000000028,-3.0,0.03750000000000142,0.022499999999999964,0.001100000000000101,0.04300000000000015,-0.37000000000000455,0.0,0.030000000000001137,0.04100000000000037,-0.7800000000000011,0.0047999999999999154,0.0,-0.12999999999999545
2000-02-11,0.009500000000000064,0.0018000000000000238,0.008300000000000196,0.005199999999999982,-0.0030000000000001137,0.0015000000000000568,0.0,-0.000600000000000378,0.07000000000000028,-6.0,-0.013500000000000512,0.018499999999999517,0.0018000000000000238,0.019000000000000128,0.25,0.0,0.036999999999999034,0.022999999999999687,0.7800000000000011,0.0025000000000001688,-0.019999999999999574,0.00999999999999801
2000-02-14,0.0007999999999999119,0.006699999999999928,0.019599999999999618,0.0012999999999999678,0.0020000000000000018,0.0032000000000000917,-0.0008999999999996788,-0.0013999999999994017,0.0,13.0,-0.02999999999999936,-0.005999999999999339,0.0027999999999999137,0.04600000000000026,-0.3399999999999892,0.0,0.03599999999999959,0.07099999999999973,0.05000000000001137,0.0129999999999999,0.08999999999999986,0.060000000000002274
2000-02-15,-0.005300000000000082,-0.005300000000000082,-0.0007999999999999119,-0.0022999999999999687,0.014000000000000012,0.0037999999999998035,-0.00020000000000131024,0.0009999999999994458,-0.00999999999999801,0.0,-0.005500000000001393,0.0,-0.0015000000000000568,-0.03770000000000007,0.09999999999999432,0.0,0.0035000000000007248,0.0009999999999994458,0.09999999999999432,-0.010499999999999954,0.030000000000001137,0.030000000000001137
2000-02-16,-0.00029999999999996696,-0.0007999999999999119,-0.012199999999999989,-0.0036000000000000476,-0.008000000000000007,-0.00649999999999995,0.0,0.00039999999999995595,0.10999999999999943,-2.0,-0.016000000000000014,-0.01750000000000007,0.007300000000000084,-0.007299999999999862,0.6299999999999955,0.0,-0.01249999999999929,-0.010500000000000398,-0.3400000000000034,-0.0027999999999999137,-0.030000000000001137,0.17999999999999972
2000-02-17,-0.0046999999999999265,-0.0021999999999999797,-0.015699999999999825,-0.00029999999999996696,0.0020000000000000018,0.00019999999999997797,-0.0004999999999988347,0.00010000000000065512,-0.07000000000000028,2.0,0.026500000000000412,-0.012500000000000178,0.0026999999999999247,-0.012000000000000455,0.8900000000000006,0.0,0.045999999999999375,0.010500000000000398,0.2400000000000091,-0.0028000000000001357,0.0,0.07000000000000028
2000-02-18,0.006999999999999895,0.0013000000000000789,0.011600000000000055,0.0025000000000000577,0.0,-0.0009999999999998899,0.0,-0.000700000000000145,0.0,1.0,-0.04400000000000048,0.0,-0.00019999999999997797,0.006000000000000227,0.6099999999999994,0.0,-0.02800000000000047,-0.007500000000000284,-0.29000000000000625,0.0008000000000001339,0.045000000000001705,0.3399999999999963
2000-02-22,0.00890000000000013,-0.021200000000000108,-0.0033000000000003027,-0.007000000000000006,0.008000000000000007,0.008299999999999974,9.999999999976694e-05,0.0016999999999995907,-0.030000000000001137,6.0,0.0730000000000004,-0.012000000000000455,0.0026999999999999247,-0.15749999999999975,0.1600000000000108,0.0,-0.1120000000000001,-0.13299999999999912,0.23999999999999488,-0.029900000000000038,0.03500000000000014,0.10999999999999943
2000-02-23,0.015699999999999825,0.0042999999999999705,0.025900000000000034,0.0045999999999999375,0.0050000000000001155,0.005600000000000049,0.000700000000000145,0.00010000000000065512,0.030000000000001137,1.0,-0.013999999999999346,0.02200000000000024,0.00550000000000006,0.03249999999999975,0.06999999999999318,0.0,0.03250000000000064,0.037499999999999645,0.0,0.00990000000000002,0.0,-0.12999999999999545
2000-02-24,0.013700000000000045,0.008599999999999941,-0.004999999999999893,0.0025000000000000577,-0.008000000000000007,-0.006399999999999961,0.0,0.00039999999999995595,-0.030000000000001137,8.0,-0.031000000000000583,-0.006000000000000227,0.0024999999999999467,0.06500000000000039,-0.1599999999999966,0.0,0.02800000000000047,0.041999999999999815,0.15000000000000568,0.011800000000000033,0.05000000000000071,0.12999999999999545
2000-02-25,-0.008199999999999985,0.017400000000000082,-0.006400000000000183,0.0029000000000000137,-0.008000000000000007,-0.008200000000000207,0.000600000000000378,0.0,0.0,-7.0,-0.0039999999999995595,-0.01699999999999946,-0.005499999999999838,0.13349999999999973,0.030000000000001137,0.0,0.1064999999999987,0.07600000000000051,0.0,0.027499999999999858,-0.05000000000000071,-0.3399999999999963
2000-02-28,0.015700000000000047,0.00990000000000002,0.015300000000000313,-0.001100000000000101,0.004999999999999893,0.0033000000000000806,0.0,0.0,0.030000000000001137,-2.0,0.024499999999999744,0.06049999999999933,0.00749999999999984,0.06299999999999972,-1.8100000000000023,0.0,0.03049999999999997,-0.005499999999999616,0.0,0.014000000000000012,0.0,0.07000000000000028
2000-02-29,-0.010399999999999965,0.0027999999999999137,-0.008100000000000218,0.006200000000000094,-0.010000000000000009,-0.0033000000000000806,0.0,0.0002999999999993008,-0.030000000000001137,-3.6900000000000546,-0.038000000000000256,-0.03249999999999975,0.0052000000000000934,0.026500000000000412,0.7099999999999937,0.0,0.03850000000000087,0.06049999999999933,0.0,0.0050000000000001155,-0.03999999999999915,0.17999999999999972
2000-03-01,0.023600000000000065,-0.006099999999999994,0.0051000000000001044,-0.0027000000000000357,0.0,-0.0034999999999998366,0.0,-0.0008999999999996788,-0.01999999999999602,-2.8099999999999454,-0.0015000000000000568,0.012500000000000178,-0.00550000000000006,-0.051000000000000156,-2.780000000000001,0.0,-0.06949999999999967,-0.06349999999999945,0.0,-0.009700000000000042,-0.010000000000001563,-0.020000000000003126
2000-03-02,-0.0028000000000001357,0.008700000000000152,-0.010600000000000165,0.0032999999999999696,-0.010000000000000009,0.007299999999999862,9.999999999976694e-05,9.999999999976694e-05,0.01999999999999602,-8.0,-0.02200000000000024,0.015500000000000291,0.0032000000000000917,0.07160000000000011,0.27000000000001023,0.0,0.09089999999999954,0.11849999999999916,0.15000000000000568,0.014599999999999946,0.0,-0.10999999999999943
2000-03-03,-0.0012999999999998568,9.999999999998899e-05,0.0,-0.0018000000000000238,-0.014999999999999902,-0.0032999999999998586,0.00019999999999953388,0.0007999999999999119,0.0,0.0,-0.0259999999999998,0.12199999999999989,0.0039000000000000146,-0.0030999999999998806,0.4299999999999926,0.0,-0.005399999999999849,0.009999999999999787,0.0,-0.00019999999999997797,0.0,0.00999999999999801
2000-03-06,0.017999999999999794,0.0015999999999998238,0.02900000000000036,0.0031000000000001027,0.0030000000000001137,0.0044999999999999485,-0.0004000000000008441,0.00020000000000042206,-0.01999999999999602,-1.2000000000000455,0.002500000000001279,0.009999999999999787,-9.999999999998899e-05,0.013499999999999623,-0.060000000000002274,0.0,0.015499999999999403,-0.028499999999999304,0.09999999999999432,0.0038000000000000256,0.05000000000000071,0.09000000000000341
2000-03-07,-0.005199999999999871,0.0047000000000001485,-0.011200000000000099,-0.0016000000000000458,0.0,-0.0027999999999999137,-9.999999999976694e-05,0.0004999999999997229,0.0,-0.599999999999909,-0.03250000000000064,0.022999999999999687,-0.005300000000000082,0.03200000000000003,-1.539999999999992,0.0,0.0235000000000003,0.01750000000000007,-0.09999999999999432,0.006000000000000005,-0.05000000000000071,-0.03999999999999915
2000-03-08,-0.016000000000000014,-0.0017000000000000348,-0.01650000000000018,-0.0032999999999999696,0.006999999999999895,0.00649999999999995,0.00020000000000131024,0.0005000000000006111,0.01999999999999602,0.5,-0.0129999999999999,-0.04049999999999976,-0.005900000000000016,-0.009999999999999787,0.6899999999999977,0.0,0.018000000000000682,0.0470000000000006,-0.25,-0.0040000000000000036,0.010000000000001563,-0.12000000000000455
2000-03-09,-0.01629999999999998,-0.011700000000000044,-0.01750000000000007,0.0015999999999999348,-0.018999999999999906,-0.0021999999999999797,9.999999999976694e-05,-0.000300000000000189,-0.01999999999999602,3.7999999999999545,0.020500000000000185,-0.08000000000000007,-0.006000000000000005,-0.08300000000000018,-0.4399999999999977,0.0,-0.06099999999999994,-0.12750000000000128,0.0,-0.01750000000000007,-0.010000000000001563,-0.00999999999999801
2000-03-10,0.004999999999999893,0.0027000000000001467,-0.013599999999999834,0.0009000000000000119,0.0029999999999998916,0.0004999999999999449,-0.00020000000000131024,0.0005999999999994898,0.01999999999999602,-2.7999999999999545,0.025000000000000355,-0.01499999999999968,-0.0044999999999999485,0.0235000000000003,-0.18000000000000682,0.0,0.0019999999999988916,-0.0034999999999989484,0.14999999999999147,0.006599999999999939,0.0,-0.0799999999999983
2000-03-13,-0.007599999999999829,0.0011999999999998678,0.007000000000000117,0.00040000000000006697,0.01100000000000012,0.0039000000000000146,-0.00039999999999906777,-0.0005999999999994898,0.0,0.7999999999999545,-0.0045000000000001705,0.04749999999999943,0.0033000000000000806,0.005999999999999339,-0.9500000000000028,0.0,0.02400000000000091,-0.002000000000000668,0.25,0.0040999999999999925,0.0,0.0799999999999983
2000-03-14,0.006599999999999939,0.00039999999999995595,0.01200000000000001,0.0022999999999999687,-0.01100000000000012,0.0018000000000000238,-9.999999999976694e-05,0.000300000000000189,-0.00999999999999801,-2.599999999999909,0.006000000000000227,0.005000000000000782,0.0026999999999999247,0.0,-0.46999999999999886,0.0,0.023999999999999133,-0.021000000000000796,-0.4299999999999926,0.0013000000000000789,-0.010000000000001563,-0.060000000000002274
2000-03-15,0.0040000000000000036,-0.005499999999999838,0.007899999999999796,-0.00019999999999997797,0.0021999999999999797,0.0047999999999999154,-0.00020000000000131024,0.00019999999999953388,0.00999999999999801,0.09999999999990905,0.017999999999998906,0.034999999999999254,0.00550000000000006,-0.03799999999999937,0.730000000000004,0.0,-0.0259999999999998,-0.005499999999999616,0.0,-0.009700000000000042,0.010000000000001563,0.28999999999999915
2000-03-16,0.0047999999999999154,-0.0015000000000000568,0.0028999999999999027,-0.0007000000000000339,-0.0041999999999999815,0.0043999999999999595,-9.999999999976694e-05,-9.999999999976694e-05,-0.07000000000000028,-0.5,-0.012000000000000455,-0.024999999999999467,-0.0030000000000001137,-0.020500000000000185,0.04999999999999716,0.0,-0.010999999999999233,0.002500000000001279,0.01999999999999602,-0.0024999999999999467,0.06500000000000128,-0.19999999999999574
2000-03-17,0.010800000000000143,0.0017000000000000348,0.014000000000000234,0.0017000000000000348,0.001000000000000112,0.000400000000000178,0.0007999999999999119,0.000300000000000189,0.07000000000000028,-0.7000000000000455,-0.0030000000000001137,0.019999999999999574,0.0040999999999999925,0.01100000000000012,0.46999999999999886,0.0,0.0024999999999995026,-0.02800000000000047,0.35999999999999943,0.0026999999999999247,-0.07500000000000284,0.00999999999999801
2000-03-20,0.0004999999999999449,-0.0017000000000000348,0.0042999999999997485,0.0007999999999999119,0.0029999999999998916,-0.0025000000000001688,0.0001000000000015433,0.0005999999999994898,-0.01999999999999602,0.8800000000001091,-0.0009999999999994458,0.02200000000000024,0.0039000000000000146,-0.009000000000000341,0.4000000000000057,0.0,0.01249999999999929,-0.0235000000000003,-0.09999999999999432,-0.0014999999999998348,0.010000000000001563,0.07000000000000028
2000-03-21,-0.009500000000000064,0.0006999999999999229,-0.028699999999999726,-0.0015999999999999348,-0.0004999999999999449,-0.0040999999999999925,-0.0003000000000010772,0.0,-0.03999999999999915,-1.1800000000000637,-0.02099999999999902,-0.008000000000000007,-0.0011999999999998678,0.009000000000000341,0.4099999999999966,0.0,0.008000000000000895,0.007500000000000284,-0.15000000000000568,0.0009999999999998899,0.030000000000001137,-0.14000000000000057
2000-03-22,0.01200000000000001,0.010199999999999987,0.011299999999999866,0.0008000000000000229,-0.010499999999999954,0.005800000000000027,0.0,0.000300000000000189,0.05999999999999517,-4.0,-0.025000000000000355,-0.026500000000000412,-0.006300000000000194,0.07500000000000018,-0.14000000000000057,0.0,0.036999999999999034,0.06099999999999994,-0.04999999999999716,0.013500000000000068,-0.030000000000001137,-0.10000000000000142
2000-03-23,0.0040999999999999925,-0.008899999999999908,0.00039999999999995595,-0.0050000000000000044,-0.006000000000000005,0.0006999999999999229,0.0004000000000008441,0.0,0.0,-3.0,-0.037499999999999645,0.020500000000000185,-0.0009999999999998899,-0.06350000000000033,0.6800000000000068,0.0,-0.0779999999999994,-0.06600000000000072,0.04999999999999716,-0.022800000000000153,0.0,-0.04999999999999716
2000-03-24,-0.006299999999999972,-0.0035000000000000586,-0.0034000000000000696,-0.0032000000000000917,0.006999999999999895,-0.007699999999999818,0.00019999999999953388,-0.0012999999999996348,0.0,-1.2999999999999545,-0.05000000000000071,0.0055000000000005045,0.0044999999999999485,-0.03000000000000025,-0.20000000000000284,0.0,-0.04299999999999926,-0.067499999999999,-0.010000000000005116,-0.018899999999999917,-0.05000000000000071,-0.030000000000001137
2000-03-27,-0.013500000000000068,0.008399999999999963,-0.020299999999999763,0.0022000000000000908,0.006000000000000005,-0.0045000000000001705,0.0002999999999993008,0.0009999999999994458,-0.030000000000001137,3.3999999999998636,-0.005000000000000782,-0.018500000000000405,0.0,0.061500000000000554,-0.12000000000000455,0.0,0.06099999999999994,0.06899999999999906,0.10999999999999943,0.013500000000000068,-0.05000000000000071,0.0799999999999983
2000-03-28,-0.007199999999999873,0.0033000000000000806,-0.03760000000000008,-0.0007000000000000339,0.013000000000000123,-0.006399999999999961,0.0003000000000010772,-0.0004999999999997229,0.030000000000001137,0.40000000000009095,0.0015000000000000568,0.025000000000000355,-0.0009999999999998899,0.02799999999999958,-1.2299999999999898,0.0,-0.016000000000000014,-0.07899999999999885,0.0,0.008299999999999974,-0.00999999999999801,0.0
2000-03-29,0.0044999999999999485,0.00990000000000002,0.0040000000000000036,9.999999999998899e-05,-0.009000000000000119,0.0014000000000000679,-0.000600000000000378,0.0015000000000000568,0.0,-3.099999999999909,0.051000000000000156,0.022499999999999964,0.0018000000000000238,0.07200000000000006,-0.30000000000001137,0.0,0.05999999999999872,0.09999999999999964,0.05000000000001137,0.017400000000000082,-0.03999999999999915,-0.00999999999999801
2000-03-30,-0.00019999999999997797,-0.00770000000000004,0.010000000000000009,-0.0020000000000000018,0.0129999999999999,0.00019999999999997797,-9.999999999976694e-05,9.999999999976694e-05,0.0,-1.900000000000091,0.07099999999999973,0.06649999999999956,0.0025999999999999357,-0.05600000000000005,-0.06999999999999318,0.0,-0.04499999999999993,-0.03450000000000131,-0.05000000000001137,-0.01200000000000001,0.0,0.09000000000000341
2000-03-31,0.016899999999999915,0.0021999999999999797,0.012099999999999778,0.0,-0.010999999999999899,-0.0019000000000000128,-9.999999999976694e-05,9.999999999976694e-05,0.0,-2.0,-0.01649999999999885,-0.043999999999999595,-0.007400000000000073,0.012000000000000455,-2.799999999999997,0.0,0.030000000000001137,0.002000000000000668,0.0,0.0024999999999999467,-0.120000000000001,-0.030000000000001137
2000-04-03,-0.0029999999999998916,0.0015000000000000568,-0.01529999999999987,-0.0022999999999999687,0.0,0.001000000000000112,-9.999999999976694e-05,0.00010000000000065512,-0.018000000000000682,7.5,0.0004999999999988347,0.03000000000000025,0.005300000000000082,0.014499999999999957,2.089999999999989,0.0,0.028999999999999915,0.04300000000000104,0.0,-0.0042999999999999705,0.019999999999999574,-0.05000000000000426
2000-04-04,0.011199999999999877,-0.0030000000000001137,-0.0035999999999998256,0.0005999999999999339,0.0030000000000001137,-0.0017000000000000348,0.0004999999999988347,-0.0005000000000006111,0.018000000000000682,1.0,0.02200000000000024,-0.005000000000000782,0.0009999999999998899,-0.012500000000000178,0.5100000000000051,0.0,0.0259999999999998,0.0129999999999999,0.3300000000000125,-0.008700000000000152,-0.05000000000000071,0.060000000000002274
